product_id,price,units_sold,rating,rating_count,tags,product_color
5a38f6e0fc8e5b063a250db6,5.0,5000,4.07,824,"Fashion,Shirt,Corset,pants,Tops,Women's Fashion,homeampliving,boho,lace lingerie,Sleepwear,Casual,Bras,Women",gray
5d16d575190e3f48ec7061ed,6.0,5000,3.92,609,"Summer,Fashion,Tank,skull,Tops,punk,tank top,Print,sleeveless,Beach,womens vest",purple
5acb0ab0a69e66115b133cec,8.0,5000,4.02,1061,"Summer,Vest,Fashion,women crop top,letter print,slimfittop,Slim Fit,slim,strapless crop top,tank top,Ladies,Women's Fashion,Plus Size,sexy,sexy tank top,summercroptop,Funny,Tank,Shirt,sexy shirts,SEXY CROP TOP,Print,sleeveless crop top,black,sexy camisole,Cotton,Tops,sexy lingerie",black
5c935aa8778e8274b0bdcead,13.0,100,4.06,113,"Mini,Garden,Home & Living,water,gardenponddecor,waterfloatingpump,Sprays,Fountain,solarfountain,waterpump,poolfloatingpanel,Home,Garden Decor,decoration,Home & Kitchen,pool,Solar",
5e97fdc8a558b636a9f4b239,11.0,100,3.73,22,"Summer,Outdoor,swimmingpoolspraypad,Children's Toys,Inflatable,Children,water,summerfamilyentertainmenttoy,Sprays,Toy,sprayer,Cushions,wateringchildrenstoy,outdoorwatergamepad,Tub,Swimming Pools,pool,kids",yellow
5eaa763d431fea1e04e210ea,5.65,10000,3.65,418,"Cotton,Summer,Head,Fashion,Yoga,boho,Head Bands,headbandsturban,Fashion Accessories,head scarf,Accessories,Hair Band,Running,bohoheadband,Women's Fashion,Sport,heandband,Hair Accessories,scarf,Women",purple
592bc443f4fbb234d2e85852,8.0,10000,4.04,1589,"blouse,Vest,backlessshirt,backless tank tops,suntop,cowlbacktshirt,Tank,Tops,T Shirts,tank top,women's sleeveless tank,Fashion,Sexy Tshirt,sleeveless,sexy,Sport,Women",white
5cde56ea6bbbd86b1cbab4a8,3.0,100,4.29,58,"blouse,Summer,Vest,Plus Size,Tank,Shirt,Women Blouse,Short Sleeve Blouses,Tops,Ladies,Women's Fashion,Fashion,chiffon blouse,Print,sleeveless,feather,Sport,Casual,Women",black
5ea91e4d29b81241e1d43b27,8.0,50,3.88,8,"Mini,floralprinteddre,Plus Size,Floral print,Summer,Spaghetti,Dress,summer dress,Party Dress,beach dress,Mini dress,Print,Women's Fashion,Sleeveless dress,Sexy Dress,Floral,women dress,sexy,Fashion",yellow
5d1460e2aec1fd1f8cc82be5,13.0,10000,3.74,1938,"butterfly,Summer,Plus Size,long dress,Dress,summer dress,Women's Fashion,Casual,Elegant,beach dress,Sleeveless dress,women long dress,Elegant Dress,Ladies,maxi dress,Beach,loose dress,sleeveless,Women",blue
5ae5ad725194c9720b59d1d2,11.0,5000,4.1,1514,"buttondres,Summer,dressesforwomen,Princess,sundress,Dresses,spaghettistrapsdres,summercasualdres,strap,Women's Fashion,Sleeveless dress,Sexy Dress,maxi dress,sexy,princess dress,Spaghetti,Dress,sleeveless,Women",star
5e47d0ff641421625f0c94ca,7.0,10,3.5,4,"Summer,Funny T Shirt,Shirt,summer t-shirts,Casual,Women's Fashion,Women Clothing,Women,Short Sleeve T-Shirt,Fashion,tops for women,Graphic T-Shirt",pink
5cf73fa7b5db0b19a2c59bb2,5.0,5000,3.97,538,"Summer,Vest,womens top,Cotton T Shirt,summer t-shirts,tank top,Ladies,Women's Fashion,Fashion,sleeveless tops,sleeveless,Tank,Casual,Ladies Fashion,blouse,Plus Size,Cotton,Tops & Blouses,Shirt,Tops,T Shirts,Pullovers,Print,loose t-shirt,Women",white
5cef78be3219e2346a96779e,6.0,1000,3.84,309,"Tank,Vest,Fashion,Yoga,camisole,Halter,lace top,Tops,Slim Fit,tank top,haltertshirt,Women's Fashion,yogavest,women tank top,solid color,sleeveless,Women,slim,Cotton,Women Fashion,Lace",black
5c9853b1d2430a5b7500f4b6,3.0,20000,4.12,2826,"Summer,Plus Size,Tank,Spaghetti,Tops,Spaghetti Strap,tank top,Women's Fashion,Flowers,flowerprint,Print,sleeveless,Fashion,Casual,Women",purple
5ccd5797cb8529092f1cace5,12.0,5000,4.16,663,"Summer,Plus Size,Shirt,letter print,splitdre,Dress,Mini dress,Women's Fashion,Fashion,splits,Print,Sport,Casual",white
5c90908b8625751a972408f1,11.0,100,3.09,22,"Summer,Fashion,Lace,long dress,Dress,Lace Dress,Women's Fashion,beach dress,Sleeveless dress,summer dress,maxi dress,Ladies,summer dresses,Women,Ladies Fashion,casual dress",black
5c107c373a0d72228ee96207,8.0,10000,3.85,2519,"Summer,summer bikini,Triangles,bikini set,leopard print,bathing suit cover ups,Spaghetti Strap,Leopard,fashion bikini,Women's Fashion,Fashion,high waist bikini,Summer Fashion,Spaghetti,two piece bathing suit,high waist,Tops,Waist,Swimwear,Swimsuit,beach swimwear,Bikini,Suits,Print,Women,Swimming",white & black
5e1eae0d2823cf0ad7d20358,6.0,100,3.07,55,"Mini,Plus Size,Summer,ladies dress,Dress,Floral dress,Mini dress,beach dress,Party Dress,party,V-neck Dresses,Spaghetti,Women,Swing dress,Necks,Sunflowers,summer dress,Women's Fashion,Sleeveless dress,retro,Swing,Print,women dress,sleeveless",black
5e53ed365c21a20c1bf9b8cb,9.0,1000,3.63,146,"bathing suit,Fashion,Triangles,bikini set,Swimsuit,beach wear,Swimwear,padded,pushuppaddedbra,women swimwear,Bandages,brazilian,Bikini,Women,swimwea,Swimming,Women's Fashion,Bras,high waist",black
5e9810834500da4e8d0c2376,8.0,1000,3.6,141,"blouse,Summer,Vest,Plus Size,Tank,Necks,Shirt,Tops,Women's Fashion,tank top,boho,Fashion,printed,sleeveless,bohemian,Casual,Women",pink
5ea27636bea0a409031ae82f,5.0,100,5.0,2,"Summer,Plus Size,crop top,clubwear,Tank,Tops,Slim Fit,tank top,Casual,Spaghetti Strap,Women's Fashion,Fashion,sexy,Women,Spaghetti,summer tops,Necks",black
5ed70273653d316c5a04335b,8.0,50,3.71,7,"Summer,Plus Size,halter dress,Necks,Halter,Dresses,Dress,Loose,V-neck,Women's Fashion,Sleeveless dress,off shoulder,summer dress,sleeveless,women dress,Women,Casual,Cotton",grey
5bb6cfd4e0334021219d5d2f,9.0,20000,3.94,4304,"tank top women,Vest,Fashion,Cotton T Shirt,tunic top,slim,tank top,Women's Fashion,tanktopforwomen,V-neck,tunic,zippers,summer tops,Women,Deep V-Neck,Cotton,Tank,Shirt,Tops,Slim Fit,Casual,womens sexy tops,tunicsforwomen,sleeveless,deep v neck top,bodycon top",white
5d3fa6df99a3f92b0a400e46,8.0,10000,3.32,1061,"blouse,Plus Size,34sleeve,Sleeve,Tops,Loose,Women's Fashion,T Shirts,Fashion,printed,button,Casual,Women Fashion,Women",purple
5edda5aeb7160e568443c6e7,4.81,100,5.0,0,"Summer,Plus Size,Tie Dye,tiedyeprint,Dyes,Dress,summer dress,short sleeves,Ladies,Women's Fashion,Shorts,off shoulder dress,Sleeve,Print,women dress,Casual,casual dress",yellow
5eb658630aac0c435be0b210,14.0,100,3.44,71,"Summer,Fashion,Shirt,Mens T Shirt,slim,hellyhansen,Print,shirts for men,poloshirtsformen,T Shirts,Fashion Men,Polos,Casual",orange
5ef0ef11f30aba4e22166d4b,8.0,100,5.0,13,"Summer,Flowers,Necks,printed,Pocket,fashion dress,Dress,beach dress,Round neck,women dress,Women's Fashion,Stripes,Vintage,bohemian dress,sexy,Beach,Women",yellow
5e5cae2fa25ca51880cf47ef,7.0,100,3.57,23,"blouse,Summer,Fashion,Shirt,Sleeve,trendshirtwomen,Tops,short sleeves,comfy,Long Sleeve,T Shirts,Shorts,Print,Cotton,Women's Fashion,Casual,Women",green
5e93d87e2e87d8b154dd238e,3.0,100,3.67,12,"Summer,Fashion,Necks,Skirts,Dress,Loose,Women's Fashion,Round neck,beach dress,sleeveless,Beach,Casual,Women",white
5c273b6f959812232228099c,8.0,1000,3.63,187,"Summer,Fashion,vest dress,Lace,Dress,Mini dress,Women's Fashion,A line dress,sexy,party,backless,Women Fashion,Waist",white
5ec4bf87c2112615ba1c66d4,8.0,100,3.5,6,"Summer,short sleeve dress,neck dress,Necks,Sleeve,Beach,Dress,Loose,short sleeves,V-neck,Shorts,beach dress,Plus Size,Midi Dress,summer dress,Print,Pullovers,Women's Fashion,Casual,Women",yellow
5d156736078e6e75b5404077,12.0,5000,3.34,887,"Summer,Plus Size,Sleeve,Dress,short sleeves,V-neck,Casual,Women's Fashion,Shorts,Floral dress,Floral,women dress,Women,loose dress,printed",blue
5de8c7d46beed03182792ce7,11.0,100,2.71,24,"bathing suit,Fashion,women beachwear,Waist,Halter,Summer,asymmetric,swim dress,Tops,Women's Fashion,Swimsuit,Tankinis,Bikini,printed,Swimming,Women,halter tankini,Beach,printbikini,high waist",black
5ebf9b2a6e0bd84bbf5edb18,8.0,100,3.0,11,"Mini,Summer,Dress,short sleeves,Mini dress,T Shirts,Casual,Shorts,Sleeve,summer dress,Women's Fashion,boho,Women S Clothing,T-Shirt womens,party,Beach",white
5c6782e351aa00744af69565,8.0,100,4.39,111,"bandage top,Fashion,crop top,Halter,Summer,Women Set,elasticwaistshort,Women's Fashion,elastic waist,Casual,Women,Shorts,Waist,Elastic,Tops,pants,shortssuit,backless,Suits,Print,sleeveless,twopiecesset",multicolor
5d688e832a3d8d5ba95c15c1,6.0,1000,3.53,325,"Summer,Plus Size,Tank,camisole,long dress,Spaghetti,Dress,strap,Print,Women's Fashion,Flowers,print dress,sleeveless,Floral,women dress,Skirts,Casual,Women",blue
5ccd4ae4400cf976a05bea6e,11.0,100,4.25,12,"Summer,Vest,skeletonvest,digitalprintingvesttop,Fashion,Spaghetti,Tops,summer dress,skullshirtwomen,Spaghetti Strap,Women's Fashion,cannabisleafprint,printed,Tops & T-Shirts,sleeveless,Women,slim,printvest,Shirt",multicolor
5d832e8bdfe9c5124cb98bd2,8.0,100,3.86,28,"pajamaset,Fashion,sexy pajamas for womens,silksleepwearforwomen,silksleepwear,pajamassuit,Casual,Women's Fashion,Summer,Sleepwear,pajamasforwomen,silksleepwearnightgown,silk,pajamassleepwear,women's pajamas,Women",red
5c8a111f4caa1626abc98d55,8.0,1000,3.58,605,"Halterneck Top,Plus Size,crop top,Halter,chiffon,Tops,womens top,Necks,Women's Fashion,chiffonesummertop,halterneck,sleeveless,Women Sleeveless Top,Chiffon top,Women,tops for women,sleeveless tops",white
5aa37d856d638a7ee5469a6c,9.0,10000,3.74,2148,"bathing suit,two piece swimsuit,leaf,bikini set,Summer,sexy bikini,Swimwear,Swimsuit,Bikini,Women's Fashion,Fashion,printed,Suits,Swimming,sexy,Women,Beach,splits",white
5e90074a5dd4013b350b81e4,14.0,10,5.0,1,"divingsnorkel,divingmask,Summer,divingequipment,Masks,antifoggoggle,swimmingmask,swimmingfacemask,fullfacemask,siliconedivingmask,divingsnorkeling,Swimming",pink
5c89fb9f548adf55f587bb22,13.0,5000,3.88,1224,"Necks,pants,splits,jumpsuit,Rompers,Women's Fashion,rompers womens jumpsuit,Women's Jumpsuits,sleeveless,playsuit,women Jumpsuit,jumpsuitsampromper,Women",red
5e65f92959cd5fc3e2ebf080,4.84,100,4.09,57,"Summer,Shorts,Shirt,Sleeve,cute,Tops,Necks,short sleeves,Round neck,Funny,Women's Fashion,Fashion,Casual,T Shirts,Cotton",white
5c10aebf9b427b638743a490,5.0,1000,4.11,94,"Summer,Spaghetti Strap,Tank,summer tank top,Pleated,Tops,Loose,V-neck,Women's Fashion,Fashion,Cami Tank Tops,tank top,sexy,sleeveless,Spaghetti,Casual,flowytanktop",purple
5d5bdbeb59a0f0065186c860,14.0,5000,3.43,647,"damenkleid,Shorts,tunic,plaincolordres,Sleeve,highwaistdres,Evening Dress,Dress,Necks,short sleeves,Beach,summercocktaildres,beach dress,Party Dress,femmerobe,women dress,sommerkleid,Women's Fashion,Casual,Vintage dress",orange-red
5ebb6e21224e2e1e5929be1a,3.0,100,3.57,28,"Deep V-Neck,Summer,trousers,onepiece,Jumpsuits & Rompers,Women's Fashion,backless,printed,Print,sleeveless,women Jumpsuit,Casual,jumpsuit",grey
5d332bbdc15e48119789c2ae,7.0,10000,3.35,1786,"bigswing,Summer,Plus Size,Sling,long dress,Dress,Loose,V-neck,letterprinted,Women's Fashion,printed,sleeveless,offsholuder,Holiday,Beach,Casual,Women",pink
5b07f4f16e42c03e6eb4b1f6,5.0,50000,3.93,7088,"blouse,Summer,o-neck,Tops & Blouses,Shirt,chiffon,Tank,Pleated,Tops,T Shirts,tank top,Women's Fashion,Plus Size,sleeveless tops,sexy,loose t-shirt,women top,Fashion,Casual,sleeveless,Women",blue
5d26a954b93be477634336ab,9.0,100,4.07,27,"Mini,Lace Dress,Lace,Summer,Dress,Mini dress,Women's Fashion,Floral,Spaghetti,Casual,Women Fashion,Women,Shorts,sexy dresses,Necks,summer dress,beach dress,boho,backless,sleeveless,Robes,Cotton,Beach",yellow
5d0c8e125adf55596cf111bd,9.0,1000,4.22,237,"Summer,Fashion,Women's Fashion,Swimsuit,Bikini,Suits,sexy,Women,Casual,Bras,Swimming",black
5df58b3dfcc85c5bf78552eb,8.0,1000,4.13,127,"Summer,Floral print,women dresses,fashion dress,Dress,beach dress,Floral dress,Print,slingdre,Sleeveless dress,Lace Up,V-neck,print dress,Floral,sleeveless,V-neck Dresses,Beach,Women's Fashion,Casual,Women",apricot
5ed8983fb83b7828822ad26a,11.0,2,2.0,1,"sleeve v-neck,plaid shirt,fashion women,Short Sleeve T-Shirt,sunmmertshirt,Shirt,Sleeve,Shorts,blouse,short sleeves,V-neck,plaid,Women's Fashion,Fashion,T-Shirt womens,Women,Casual T-Shirt,Tops & Blouses,Printed T Shirts,summer tops,Stripes",yellow
5b238ab1ddaa9221a9b9249c,19.0,5000,3.77,1163,"inflatablebed,inflatablelounger,Outdoor,Home Decor,camping,Hobbies,Sofas,Inflatable,outdoorampcampingaccessorie,Bags,inflatablesofa,unicorn,Chair,Travel Accessories,Beach",skyblue
584e5c5190e8175031339254,8.0,10000,3.65,2324,"Shorts,Swimming,bikini set,Beach,Tops,Waist,Swimwear,Swimsuit,Bikini,Women S Clothing,Fashion,Floral,sexy,bre,Women,Women's Fashion,crop tops fashion,high waist",yellow
5b133d8edfd6302a48963642,7.0,10000,3.91,1797,"blouse,Summer,Vest,Fashion,Tank,Shirt,sexy shirts,Chiffon Shirt,Women's Fashion,tank top,Sleeveless Shirt,women shirt,sleeveless,sexy,Women,Tops,Lace",burgundy
5e59d0872190531f19135384,12.0,5000,3.11,434,"Summer,Vest,Fashion,Evening Dress,Dress,V-neck,beach dress,Party Dress,party,sexy,Spaghetti,Casual,casual dress,Deep V-Neck,Plus Size,summer dress,Women's Fashion,boho,Sleeveless dress,print dress,plus size dress,Ladies,women dress,Holiday,Beach,sleeveless",pink
5cd8e61e943cd76a7c2d0be0,7.0,1000,3.19,245,"Summer,strappytop,Plus Size,Lace,Shirt,Plus size top,tank top,Women's Fashion,Fashion,sleeveless tops,Casual T-Shirt,Spaghetti,summer tops,Women,lace trim,spaghetti strap top,Tank,Necks,Tops,Casual,Cami Tank Tops,sleeveless,deep v neck top,Loose tank tops",armygreen
5c30694985fe9b55be100665,8.0,1000,3.93,426,"vesttop,Summer,Vest,Sports Bra,crop top,letter print,Cotton,Tops,cottontop,Ladies,Women's Fashion,Fashion,Sport,printed,sexy,Print,sleeveless,Women,Casual,Bras,sportstop",black
5eccb8aa18e87d64f13e012c,8.0,10,5.0,0,"Summer,Slim  Fitting,Tank,summer tank top,Tops,slim,tank top,Slim Fit,Women's Fashion,Fashion,Stripes,sleeveless,Cotton,Casual,Women Fashion,Women",grey
5b0cb6869019fa04b1e83f3f,11.0,20000,4.32,3648,"sleeve v-neck,Summer,Shorts,Sleeve,zippers,studentsstyle,slim,short sleeves,V-neck,bodycon,Summer Fashion,contrastcolor,Body Suit,women Jumpsuit,jumpsuit,Slim Fit",black
5ebfdd5bebac37702b0b207b,11.0,1,5.0,0,"Summer,Fashion,Cotton,Casual pants,rompersforwomen,Overalls,Women's Fashion,summerpant,overallsforwomen,sleeveless,Women,women Jumpsuit,Casual,jumpsuit",armygreen
5ea914e163d59930cccc879c,3.7,100,3.18,11,"bohemia,Summer,Plus Size,Loose,tank top,Women's Fashion,Fashion,sleeveless tops,Summer Fashion,Casual,Cotton,blouse,beachtshirt,Tank,Shirt,Tops,boho,women shirt,sleeveless,Women,Beach,printed",pink
5b5c11f425298226bf0cfad6,14.0,5000,3.75,1892,"Summer,dressesforwomen,irregulardres,Necks,Dresses,Dress,Party Dress,Casual,Round neck,Women's Fashion,Sleeveless dress,Pure Color,Sexy Dress,sleeveless,Women,Fashion,Bodycon Dress,casual dress",black
5ac31900e114ef38d7fb09dc,11.0,5000,4.26,1273,"Women's Fashion,Summer,halter dress,Halter,long dress,Evening Dress,Dress,Spaghetti Strap,boho,Floral print,Print,beach dress,bohemian,print dress,Floral,maxi dress,Beach,Spaghetti,Women",multicolor
5cf611aee7e9e650150d59f9,18.0,1000,3.63,477,"Women's Fashion,dressforwomen,Cocktail,Summer,Dresses,Dress,summer dress,Polkas,boho,beach dress,Party Dress,party,women dress,Beach,polka dot,Women",yellow
56a88f23e726b165ec424c94,12.0,20000,4.29,4266,"Sheer,cardigan,Lace,Long Coat,Long Sleeve,Coat,Dress,Women's Fashion,Hollow,Jacket,boho,Fashion,kaftandresse,Floral,white,Women,kimono",black
5df202bb707508021388614a,14.0,1000,4.05,167,"Summer,kimonosforwomen,women beachwear,chiffon,Spring,summercardigan,openfront,short sleeves,Women's Fashion,kimono,Green,printed,Women,longcardigan,Beach,kimonocardigan,Cover Ups,leaf",leopard
5ea90d795a7b8a3ab73de10d,8.0,50,4.33,3,"runningshort,Leggings,Shorts,Yoga,Lace,Elastic,Summer,pants,Bottom,Short pants,gymshort,Women's Fashion,Women,sexy,shortsforwomen,Sport,Casual,leggingforwomen",black
5e75b2e213e56742f2907368,1.77,10000,4.03,510,"Summer,Shorts,Breathable,Spring,Men,Socks,Men's Fashion,low,pure,Invisible,Cotton",white
5b03c5328b3f0e17fcf0faf1,3.73,5000,4.14,856,"Summer,Underwear,Fashion,Tank,Shirt,Corset,pants,Home & Living,Tops,Women's Fashion,Vest,Halter,lace lingerie,Sleepwear,sexy,Casual,Bras,Women",grey
5e8eb0f1ac17f03b1d4c585d,8.0,100,3.92,12,"Exotic,Summer,Plus Size,Sleeve,King,graphic tee,Tiger,short sleeves,joeexotic,Casual,T Shirts,Shorts,women shirt,Print,Women's Fashion,tigerking,Women",black
5b88da661a62df412262441f,18.0,5000,4.09,1903,"men jeans,Shorts,Summer,Vintage,Denim,Men,casualstyle,loosejean,Men's Fashion,Plus Size,Denim Shorts,Men Shorts,Summer Fashion,oldschool,vintagejean,Fashion,Jeans,shortjean",blue
5ebbd192c1b69c3de34286cc,4.0,100,4.07,46,"blouse,Summer,Vest,Tank,Shirt,Tops,Loose,Women's Fashion,printed,Tops & T-Shirts,Print,sleeveless,Casual",yellow
5c40402ec4dae35993974402,5.68,10000,3.89,1232,"Women Vest,Vest,Plus Size,tunic top,Summer,Slim Fit,Tops,casual shirt,Pure Color,Women's Fashion,Fashion,tank top,sexy,Tank,slim,Casual,Cotton,tunic,Halter,Spaghetti,sexy shirts,haltershirt,Cotton Vest,backless,women tank top,solid color,summer shirt",blue
5edf3082e066d71501a40c73,1.75,50,3.0,2,"slimming,wasitcincher,Fashion,waistgirdle,slimmingcorset,Corset,Summer,Waist,waist trainer,Fashion Accessory,Vest,shaperwear,belt",black
5e670a1bfdfc802659966971,14.0,100,4.13,60,"Summer,harem,Plus Size,Spring/Autumn,Casual pants,pants,Spring,Long pants,Women's Fashion,Fashion,loosepant,Floral,Floral print,Casual,trousers,Women,Wool,cottonpant,harem pants,women trousers,Print,Yoga",white
5e8c22c6e4ca5f4a4e5b2bbe,8.0,1000,2.75,127,"Summer,Shorts,Men's Fashion,pants,beachpant,Short pants,mens Trousers,Cargo pants,pantsformen,Fashion,Men's pants,trousersformen,Men Shorts,trousers,Men",claret
5b0927944d25b81c6083a63f,6.0,10000,4.04,2211,"Summer,Fashion,crop top,Love,Tank,Tops,summer t-shirts,short sleeves,tank top,Crewneck,women t shirt,Casual T-Shirt,Ladies,sleeveless,Women,Women's Fashion,T Shirts,printed",pink
5e943811e6cd6f1680c64414,5.89,5000,3.25,392,"Summer,Plus Size,summer dress,Necks,long dress,Dress,Loose,V-neck,Women's Fashion,printed,wavepoint,Casual,Women",red
5cabfcdc32227053f6254ee6,5.0,1000,3.77,435,"tank top women,Vest,bra top,Necks,vesttank,Women Vest,Tank,Tops,strap,padded,Women's Fashion,sexy,crop top,vneckcamisole",white
586f25ca9365e96fd0d1c09f,2.71,20000,4.03,7022,"Summer,Vest,Fashion,Tank,camisole,Halter,Tops,crops,Women's Fashion,tank top,Ladies,sexy,Women,Casual,Shirt",grey
5ed3bc0f48c418059f206943,11.0,100,5.0,3,"Summer,children39stoy,Outdoor,summerswimming,swimmingpoolspraypad,Children's Toys,Inflatable,summertool,water,Sprays,Toy,inflatablepool,pool,Cushions,Tub,Sport & Outdoor,outdoorpool,swimming pool supplies,kids",blue
5e1e7173813e9901fe03beb9,16.0,100,4.1,10,"Blues,Summer,Shorts,high waist,pants,casualshort,Waist,Women's Fashion,skinnyshort,women shorts,Plus Size,Denim Shorts,Denim pants,Jeans,Women,Fashion,trousers,Women Fashion,stretch",blue
5cee1ddd050d347f75e6668e,7.0,5000,4.01,542,"blouse,Summer,off shoulder top,Plus Size,Floral print,ruffled,Sleeve,Tops,sexyblouse,short sleeves,Print,Women's Fashion,Shorts,Tops & T-Shirts,Floral,sexy,Fashion",white
5ed9de39b6befd33de8dd908,4.0,50,1.0,1,"Summer,Plus Size,Floral print,summerjumpsuit,Rompers,Women,Necks,Casual,Elegant,Women's Fashion,offshoulderjumpsuit,sleevelessjumpsuit,Print,sleeveless,printjumpsuit,women Jumpsuit,Causal,Floral,jumpsuit",blue
5e69cad1c01db73c10b938e7,6.0,100,3.13,8,"Summer,Fashion,Necks,Printed Tee,Funny,printed shirts,summer t-shirts,T Shirts,Casual,Round neck,Women's Fashion,women shirt,printed,loose t-shirt,Women,Tops,Cotton",pink
5ec48b4f504db2c516aad131,8.0,10,5.0,0,"90sfashion,Summer,Fashion,Princess,cute,Kawaii,Shirt,comfy,Leisure,short sleeves,Funny,Women's Fashion,women t shirt,Vintage,Cartoons,Women,Harajuku,Casual,T Shirts,Cotton",white
5e8d7de13fe07502b8f48c70,4.0,100,4.24,41,"blouse,Summer,Plus Size,Cotton,Shirt,Sleeve,Tops,slim,short sleeves,Women's Fashion,Shorts,printed,Ladies,o-neck,Fashion,Casual,T Shirts,Ladies Fashion",winered
5b1b4f77b1e26e24b3058773,11.0,10000,3.92,2841,"strapless,Fashion,Plus Size Swimwear,sexyplussizetankini,Tops,Women's Fashion,Swimsuit,Tankinis,Bikini,Stripes,sexy tankini",blue
5e1441859fe5367b00bb3b54,12.0,5000,3.47,371,"Summer,Plus Size,Halter,Women's Fashion,Shorts,BikiniWomen,Floral,sexy,Swimsuit,Casual,Waist,Bikinis Set,Floral print,high waist,women swimsuit,Beach,Tops,Swimwear,Two piece set,Bikini,Suits,Print,sleeveless,Women,Fashion,Swimming",white
5d410e4a11512c51311ad3d3,11.0,1000,2.99,228,"Summer,Women Rompers,Plus Size,women long pants,linenjumpsuit,pants,Overalls,Loose,plussizejumpsuit,Women's Fashion,strappant,Long pants,Jumpsuits & Rompers,rompers womens jumpsuit,Vintage,Women,women Jumpsuit,Casual,jumpsuit",winered
5e3e69f009a91d0893974dab,1.91,10000,4.05,697,"Summer,Vest,Fashion,camisole,tunic top,Pleated,womens top,V-neck,Ladies,Women's Fashion,sleeveless tops,loose t-shirt,tunic,summer tops,Women,blouse,Tank,Ladies Fashion,Tops,Tops & T-Shirts,women tank top,pleatedtop,Casual Tops,Cotton,sleeveless",blue
56553387a03eee0826acb151,5.7,50000,3.45,8164,"beach wear women,bathing suit,Brazilian Bikini bottom,sexy brazilian bikinis,girlsbowknotbikini,ruched bikini bottom,Thong,sexythongswimwear,Womens swimwear,Swimwear,cheeky bikini bottom,Women's Fashion,brazilian,Bikini,sexy,Women,Bras,Glasses",black
5cc2af5ba1aa1959ad4341b8,8.0,5000,4.47,907,"Summer,Vest,Fashion,crop top,women crop top,Tank,Buckles,Tops,tank top,Bags,Tops & T-Shirts,Casual Tops,sexy,women top,summer tops,Women Fashion",black
5d68bd0b1b88a17f1aebbc8b,9.0,1000,3.58,81,"blouse,Summer,Plus Size,one-shoulder,Tops,Loose,blousesampshirt,Women's Fashion,Fashion,Women Blouse,solid color,sleeveless,women top,Casual,Women",purple
5eafa3137a265f22445c1482,5.72,100,2.5,4,"Women Pants,capripant,elastic waist,Waist,Elastic,pants,Summer,Fitness,jogging,Ladies Fashion,harem pants,Women's Fashion,trousers,34pant,printed,Ladies,Sport,Fashion,Casual,Women",grey
5eb38309fa6f111ca122bed4,2.0,100,3.2,10,"Summer,Fashion,Necks,Skirts,Dress,Loose,Women's Fashion,Round neck,beach dress,sleeveless,Beach,Casual,Women",white
5cf0ee81f1dc9f714cd38255,9.0,1000,4.16,129,"Women Vest,Vest,Fashion,ruffle,cute,Tops,Plus size top,ruffle top,summer tops,Cotton Vest,Women's Fashion,Summer,sleeveless tops,Pretty,sleeveless,solidtop,Clothes,Spaghetti,tops for women,Women",purple
5ec49a2f9b4280aee762a72d,15.0,10,4.0,4,"Summer,Shorts,shortsleeveset,mensjoggersuit,summersuitset,summersportssuit,jogging suit,Outfits & Sets,Sport Suits,mentracksuit,men's suits,Sports Wear",white
5e98015614b1cf44d90910da,20.0,50,4.17,12,"Summer,Shorts,Sleeve,pants,shortsleeveset,mensjoggersuit,sweat suit,Short pants,short sleeves,Outfits,Women's Fashion,Sport Suits,short sleeve shirt,Sport,men's suits,Casual",red
5cda82293eec43037143a061,6.0,1000,3.67,304,"blouse,Summer,Fashion,Love,Shirt,letter print,Tops,T Shirts,tank top,Round neck,Women's Fashion,Women,topsampblouse,Print,sleeveless,women top,Casual,Necks",white
5db3bb3bede8100679c50fb7,3.0,1000,3.08,109,"Mini,plus,Plus Size,short dress,Summer,solid,Dress,Lace Dress,Tassels,Casual,Women's Fashion,Shorts,summer dress,Fashion,sleeveless,sexy,Women,Beach,white,Lace",black
5ba4f816c1a38516a0cb12d9,9.0,10000,4.15,2587,"Women,Shorts,bikini set,polka dot,Polkas,Swimwear,Swimsuit,Swimdresses,Tankinis,Bikini,Plus Size,Fashion,Ladies,Women's Fashion,Wool,Tankini Set,Ladies Fashion",red
5c6bb167314806702b1b55ca,8.0,10000,3.98,1612,"sleeve v-neck,Fashion,Cotton T Shirt,Summer,short sleeves,V-neck,Women's Fashion,printed,Casual T-Shirt,summer tops,Shirt,Deep V-Neck,Shorts,basictee,moonphase,Sleeve,shortsleevetop,Tops,Ladies Top,T Shirts,Moon,Casual,Ladies",black
5ea67bbe87683f3ad5bc83f3,12.0,100,2.82,28,"Deep V-Neck,Swing dress,Plus Size,Floral print,Fashion,Halter,Summer,long dress,Dress,Women's Fashion,V-neck,Elegant,beach dress,Sleeveless dress,retro,sleeveless,Floral,halter dress,Beach,Casual,printed",whitefloral
5ec23bea8bef5b2d1d994b95,11.0,100,3.8,5,"butterfly,Summer,Plus Size,Colorful,Fitness,Women's Fashion,stretchshort,mouth,sexy,yogasuit,jumpsuit,bodycon jumpsuits,Shorts,Yoga,sportset,jumpsuitromper,Sport,sleevelessjumpsuit,Suits,Print,sleeveless,fitness leggings,Fashion",blue
